0,23.541720061791473
1,21.805983749990972
2,21.33358333015267
3,22.313008978466186
4,22.951093203784016
5,21.99613889736596
6,21.805983749990972
7,22.98119185346681
8,22.66665885838339
9,22.67014646606704
10,22.958572503175773
11,21.805983749990972
12,21.805983749990972
13,23.792111087091023
14,22.64141026558024
15,22.506431953522803
16,22.473633117697453
17,22.986491855266852
18,21.805983749990972
19,22.619192525838905
20,21.805983749990972
21,22.49511209383946
22,21.893346096600414
23,23.147610894583003
24,22.26585423845255
25,21.283013856160682
26,21.805983749990972
27,21.61393259662529
28,21.474338911533895
29,22.280576955374844
30,22.949727950953715
31,21.805983749990972
32,22.525026965679128
33,21.07427748935233
34,21.805983749990972
35,23.392627329300133
36,22.383622040365793
37,22.009593327799728
38,22.725420176935334
39,21.805983749990972
40,21.28325898494504
41,21.585561723466842
42,21.805983749990972
43,21.031174212843375
44,22.908920301380352
45,21.805983749990972
46,22.712790985955795
47,21.500989588263238
48,20.568265250237065
49,20.701504362508825
50,21.805983749990972
51,22.503653733204445
52,21.05359018834627
53,21.805983749990972
54,20.89231831885652
55,22.03084481222673
56,22.303325452161758
57,21.805983749990972
58,21.88796241250364
59,23.217340882379105
60,21.805983749990972
61,22.21914378623573
62,22.430396070242555
63,21.612301322242768
64,21.17693709802905
65,23.02937719490517
66,22.92535749085518
67,21.805983749990972
68,22.718379420646098
69,22.825262630159116
70,21.805983749990972
71,21.634530613023976
72,21.805983749990972
73,23.702367177508474
74,22.286066362709995
75,22.53587783803091
76,21.774258132443386
77,22.36051358312861
78,21.805983749990972
79,22.398207801907425
80,23.018180885715875
81,21.805983749990972
82,23.6367006778516
83,22.356303427675098
84,21.805983749990972
85,20.729149574632384
86,21.88718659521685
87,22.791694286661112
88,21.31017106085177
89,21.805983749990972
90,21.804992799587037
91,20.6140754065981
92,22.018963182995876
93,22.250795151174934
94,21.805983749990972
95,23.27614644943971
96,22.715378799218637
97,21.805983749990972
98,20.422767727128576
99,22.737759126662297
100,22.854229784102404
101,21.805983749990972
102,21.810195178971494
103,22.33143951856382
104,21.805983749990972
105,22.398378854132588
106,21.521470322180637
107,22.213294783234005
108,21.3827558053717
109,21.805983749990972
110,22.38096200524922
111,22.93961426768345
112,21.805983749990972
113,20.646502901553767
114,21.8719013185811
115,21.60460317627329
116,21.805983749990972
117,22.437308902494866
118,22.067685305046087
119,23.85797919363987
120,21.805983749990972
121,22.403632352269586
122,20.536099801369424
123,24.475430698934822
124,22.98521505557916
125,23.415929638333335
126,22.5554470642444
127,21.805983749990972
128,22.80041739006136
129,21.805983749990972
130,21.239996617385337
131,22.957430972671194
132,21.805983749990972
133,21.909073787857015
134,21.99886546186717
135,19.807684180739695
136,22.394448785543144
137,22.30415480220658
138,22.34632986730157
139,21.805983749990972
140,21.69975244785417
141,22.702166634111013
142,21.805983749990972
143,22.262410862355775
144,23.15208479418887
145,22.206574811394304
146,21.788881196787976
147,21.805983749990972
148,22.52097148315074
149,22.368463202848435
150,22.942755839847536
151,21.805983749990972
152,21.300633407278333
153,21.805983749990972
154,21.983951371438724
155,23.132291052848036
156,22.78371937666969
157,21.805983749990972
158,22.13246187960386
159,23.47904433837115
160,21.805983749990972
161,21.246963443789955
162,22.104041007175784
163,21.558748453740176
164,21.805983749990972
165,23.265797240399873
166,22.021054726191984
167,21.882314176429507
168,23.63087488606309
169,22.828919573262425
170,21.805983749990972
171,21.800865777913504
172,21.15253433000821
173,21.805983749990972
174,22.30681156316383
175,21.427207476226574
176,22.527486321338984
177,23.523190536880726
178,22.456474185461488
179,21.805983749990972
180,23.088890479520817
181,21.549901090961942
182,21.805983749990972
183,22.731153092300666
184,21.590443514980414
185,22.233113911975543
186,22.79774501525091
187,21.805983749990972
188,23.17874870005683
189,22.02081751942679
190,21.870222092127637
191,21.805983749990972
192,21.81213743471093
193,21.805983749990972
194,20.037774730521242
195,23.27020521555818
196,22.678532132130126
197,21.577885852672285
198,21.805983749990972
199,23.473960052174437
200,22.338213369358918
201,21.805983749990972
202,21.41252376171767
203,22.553745803732244
204,21.805983749990972
205,22.02835378738092
206,22.034417277295244
207,22.97281521979248
208,21.805983749990972
209,22.526209538831335
210,22.301924437902077
211,21.044571839675765
212,22.75933245851349
213,21.960571908305162
214,21.805983749990972
215,22.066855002898038
216,20.88808466023579
217,21.805983749990972
218,22.58346114050761
219,23.762239989800136
220,22.557822642443934
221,21.89566912691782
222,22.802537160232333
223,21.805983749990972
224,21.805983749990972
225,21.8686654651727
226,21.325457076887243
227,23.636872086392202
228,21.805983749990972
229,21.837756013334804
230,22.16097669201306
231,22.714593290796504
232,21.805983749990972
233,22.62636589541371
234,21.701338686489237
235,23.232349236860305
236,22.5890867932586
237,22.724596727242783
238,21.701834305855755
239,21.805983749990972
240,22.868220900791464
241,22.334930636154176
242,22.13529580261702
243,21.805983749990972
244,21.805983749990972
245,23.043700916034307
246,22.248655747406186
247,22.805434160139118
248,22.490692264083854
249,21.805983749990972
250,22.35283855793227
251,21.082495997897446
252,22.409540938484586
253,22.789342736602883
254,21.805983749990972
255,21.520176618281884
256,23.9396451843394
257,21.891056858481527
258,21.805983749990972
259,21.8728672392939
260,21.805983749990972
261,22.104104640457276
