0,-69.3151597634863
1,-70.83964000000002
2,-69.3219595649394
3,-69.30257335502323
4,-70.83964000000002
5,-69.31354034736219
6,-70.83964000000002
7,-69.3259285485257
8,-69.31016877647778
9,-70.83964000000002
10,-69.30371718191823
11,-70.83964000000002
12,-70.83964000000002
13,-69.32452221494093
14,-69.32303879310305
15,-69.32136483484972
16,-69.30390019538156
17,-70.83964000000002
18,-70.83964000000002
19,-69.31301687472892
20,-70.83964000000002
21,-69.33034561415728
22,-70.83964000000002
23,-70.83964000000002
24,-69.31956918321023
25,-69.31874341277981
26,-70.83964000000002
27,-70.83964000000002
28,-69.30372220136574
29,-70.83964000000002
30,-69.32649635121886
31,-70.83964000000002
32,-70.83964000000002
33,-69.31248615216978
34,-70.83964000000002
35,-70.83964000000002
36,-70.83964000000002
37,-69.32027930725522
38,-69.29608238320604
39,-70.83964000000002
40,-69.30907041937147
41,-69.31540557998362
42,-70.83964000000002
43,-70.83964000000002
44,-69.32400276338568
45,-70.83964000000002
46,-70.83964000000002
47,-69.30241251547868
48,-69.31954966798904
49,-69.33556741011846
50,-70.83964000000002
51,-69.29762028906123
52,-69.33514603332367
53,-70.83964000000002
54,-70.83964000000002
55,-69.31664803351194
56,-69.28523535575053
57,-70.83964000000002
58,-69.3150319862438
59,-69.31155425758432
60,-70.83964000000002
61,-69.31155679630713
62,-69.28896266109602
63,-69.31408409503204
64,-69.3202200057783
65,-69.32439592148614
66,-70.83964000000002
67,-70.83964000000002
68,-69.31500923123326
69,-70.83964000000002
70,-70.83964000000002
71,-69.31607340437372
72,-70.83964000000002
73,-69.31509791512785
74,-70.83964000000002
75,-69.30256190949034
76,-69.31385590613392
77,-69.31782346168846
78,-70.83964000000002
79,-69.31301561918126
80,-69.31203259130021
81,-70.83964000000002
82,-69.31931310595347
83,-70.83964000000002
84,-70.83964000000002
85,-70.83964000000002
86,-69.31120075040886
87,-69.32364522754756
88,-69.31508537435653
89,-70.83964000000002
90,-69.293354055574
91,-69.31308093563074
92,-69.30431670995104
93,-69.31177541871924
94,-70.83964000000002
95,-69.3114922614845
96,-69.32723185795417
97,-70.83964000000002
98,-69.31948477735182
99,-69.31758063376274
100,-70.83964000000002
101,-70.83964000000002
102,-69.28524262844974
103,-69.31412548369597
104,-70.83964000000002
105,-69.29647953500876
106,-69.33360056164993
107,-69.31768968525789
108,-69.31429559138135
109,-70.83964000000002
110,-69.32690375940379
111,-70.83964000000002
112,-70.83964000000002
113,-69.31580480969085
114,-69.30501319160774
115,-69.28852451263991
116,-70.83964000000002
117,-69.30959857823207
118,-69.3093145062901
119,-69.32413519059236
120,-70.83964000000002
121,-69.32796903109896
122,-69.3253304657165
123,-69.32441467945796
124,-69.3007646769667
125,-69.30354807932257
126,-69.32484155631425
127,-70.83964000000002
128,-69.30156759943632
129,-70.83964000000002
130,-69.30066186107284
131,-69.31940646723272
132,-70.83964000000002
133,-69.3227096804931
134,-69.32504441261254
135,-69.3295072339833
136,-69.30588817690223
137,-69.33275463518763
138,-69.32086456072943
139,-70.83964000000002
140,-69.3158271693067
141,-69.29451913263163
142,-70.83964000000002
143,-69.32123989877236
144,-69.286555407455
145,-69.30978279125482
146,-69.33125364552889
147,-70.83964000000002
148,-69.3220752773271
149,-70.83964000000002
150,-70.83964000000002
151,-70.83964000000002
152,-69.32027009082621
153,-70.83964000000002
154,-69.31864559061056
155,-69.32719405130517
156,-69.3115968047781
157,-70.83964000000002
158,-69.32243356389873
159,-69.32095412958333
160,-70.83964000000002
161,-69.31583980921987
162,-69.31633450889876
163,-69.31252403856604
164,-70.83964000000002
165,-69.3154783524556
166,-69.31063775700208
167,-69.29868947333607
168,-69.31814093113337
169,-69.31728968368877
170,-70.83964000000002
171,-69.30949238593745
172,-69.32288211079856
173,-70.83964000000002
174,-69.3215839259774
175,-69.30149774846096
176,-69.32786541184815
177,-69.3145135582926
178,-69.31906890378836
179,-70.83964000000002
180,-69.31588462745775
181,-69.32185668455416
182,-70.83964000000002
183,-69.31807880673868
184,-69.30825965600414
185,-69.32079617398283
186,-69.31327689170962
187,-70.83964000000002
188,-69.32063188433786
189,-69.32098406225937
190,-69.32244047467277
191,-70.83964000000002
192,-70.83964000000002
193,-70.83964000000002
194,-69.32078117545244
195,-69.32506670558674
196,-69.31082811611569
197,-69.32446654520159
198,-70.83964000000002
199,-69.33192727171536
200,-69.33799851189157
201,-70.83964000000002
202,-69.30758495919936
203,-69.31761715665452
204,-70.83964000000002
205,-69.31589393386984
206,-69.31704369727777
207,-69.31091018358298
208,-70.83964000000002
209,-69.31365127100908
210,-70.83964000000002
211,-69.28755795275036
212,-69.3156589874632
213,-69.30527473872381
214,-70.83964000000002
215,-70.83964000000002
216,-69.33055987998038
217,-70.83964000000002
218,-69.31624975090885
219,-69.33188831439979
220,-69.3252778785309
221,-69.32268188396836
222,-70.83964000000002
223,-70.83964000000002
224,-70.83964000000002
225,-69.32108844511018
226,-69.30831450473657
227,-69.31658410533755
228,-70.83964000000002
229,-69.2918201635773
230,-69.31221912522248
231,-69.29922689477895
232,-70.83964000000002
233,-69.32079617398283
234,-69.3067798016389
235,-69.31479473302143
236,-69.32046580203348
237,-69.30822757903309
238,-69.29107649469104
239,-70.83964000000002
240,-69.30572340259421
241,-69.31999753857833
242,-69.32274277122383
243,-70.83964000000002
244,-70.83964000000002
245,-69.30762425030115
246,-69.31682739872659
247,-69.32926134008049
248,-69.32093638641125
249,-70.83964000000002
250,-69.3151316572142
251,-69.31649111321708
252,-69.30689200669478
253,-70.83964000000002
254,-70.83964000000002
255,-70.83964000000002
256,-69.31193067740774
257,-69.31249569499649
258,-70.83964000000002
259,-69.32493568194131
260,-70.83964000000002
261,-70.83964000000002
262,-69.30640767677963
263,-69.31334282316114
264,-69.3155487209995
265,-70.83964000000002
266,-69.33545300981272
267,-69.3218487157139
268,-70.83964000000002
269,-69.31227938287951
270,-70.83964000000002
271,-69.31573584092935
272,-69.32277485036916
273,-70.83964000000002
274,-69.30701895238087
275,-69.30686629562672
276,-69.30656207521035
277,-69.31456256619707
278,-69.28550575114843
279,-70.83964000000002
280,-69.33473901557268
281,-70.83964000000002
282,-70.83964000000002
283,-69.30189156261503
284,-70.83964000000002
285,-69.29587170066402
286,-70.83964000000002
287,-70.83964000000002
288,-70.83964000000002
289,-69.3267972356665
290,-70.83964000000002
291,-69.32392437414768
292,-69.32455793834306
293,-69.32358447861505
294,-69.31669776417084
295,-70.83964000000002
296,-69.3056813030377
297,-70.83964000000002
298,-70.83964000000002
299,-69.28624256138828
300,-69.32506974521235
301,-70.83964000000002
302,-70.83964000000002
303,-69.34019480931612
304,-70.83964000000002
305,-70.83964000000002
306,-69.30892254402669
307,-70.83964000000002
308,-69.32219087665919
309,-69.32351518598239
310,-69.31352300123864
311,-70.83964000000002
312,-69.31985715391905
313,-69.32765873481047
314,-70.83964000000002
315,-69.32862670876231
316,-70.83964000000002
317,-69.31634887808835
318,-69.31260495177081
319,-70.83964000000002
320,-69.30470998391887
321,-70.83964000000002
322,-69.31400515636103
323,-69.32121093678916
324,-69.30486493349933
325,-69.28942224291184
326,-70.83964000000002
327,-69.31453517260364
328,-69.31813560746325
329,-69.31210713666042
330,-70.83964000000002
331,-69.32337177459351
332,-70.83964000000002
333,-69.32363765314808
334,-69.32036909167459
335,-69.32207882104576
336,-69.30542579639767
337,-69.3230274779095
338,-70.83964000000002
339,-69.32490043459711
340,-69.3147660329832
341,-69.30932310451742
342,-70.83964000000002
343,-70.83964000000002
344,-69.31853816829481
345,-70.83964000000002
346,-69.31974953408526
347,-69.31844454399125
348,-69.32593340548628
349,-70.83964000000002
350,-70.83964000000002
351,-69.3220493109258
352,-69.31755827837165
353,-69.30851616436526
354,-69.32247562323182
355,-70.83964000000002
356,-70.83964000000002
357,-69.32267637552259
358,-70.83964000000002
359,-69.32003475329068
360,-70.83964000000002
361,-69.32540943881145
362,-69.31163165347398
363,-69.29208769403247
364,-70.83964000000002
365,-69.32273677056924
366,-69.31309649006899
367,-69.31827960194857
368,-70.83964000000002
369,-70.83964000000002
370,-70.83964000000002
371,-69.31301561918126
372,-69.31888729836976
373,-69.31169974793056
374,-69.3108813798152
375,-70.83964000000002
376,-69.30904827069585
377,-69.30969482480614
378,-70.83964000000002
379,-69.32401416897751
380,-69.3143118446827
381,-70.83964000000002
382,-69.33545206888961
383,-70.83964000000002
384,-69.30138488872926
385,-69.30097852483007
386,-69.32292646143293
387,-70.83964000000002
388,-69.32247778587906
389,-69.31915411510424
390,-70.83964000000002
391,-69.31425014862042
392,-70.83964000000002
393,-69.31961252886613
394,-69.32913181751617
395,-70.83964000000002
396,-70.83964000000002
397,-69.3184055369333
398,-70.83964000000002
399,-69.32313392775248
400,-69.31659531041183
401,-70.83964000000002
402,-70.83964000000002
403,-69.29347118697869
404,-69.31304424710548
405,-69.32186489851233
406,-69.31154834400657
407,-70.83964000000002
408,-69.31491120589344
409,-69.30394418249462
410,-69.31091111524097
411,-70.83964000000002
412,-69.3191604441465
413,-70.83964000000002
414,-70.83964000000002
415,-69.31537123075793
416,-70.83964000000002
417,-69.31271872143114
418,-69.31098565047232
419,-69.32004270275868
420,-70.83964000000002
421,-69.33248098791356
422,-69.2852722626687
423,-69.28546256227882
424,-69.31489841443143
425,-69.3131671450432
426,-69.32904377555485
427,-70.83964000000002
428,-70.83964000000002
429,-69.30656075511565
430,-70.83964000000002
431,-69.30639961203126
432,-70.83964000000002
433,-69.32752646127774
434,-70.83964000000002
435,-70.83964000000002
436,-69.32076643515977
437,-70.83964000000002
438,-69.2852378434955
439,-70.83964000000002
440,-69.31550909850117
441,-69.31612600091026
442,-69.3147660329832
443,-70.83964000000002
444,-70.83964000000002
445,-69.31842935678797
446,-69.31421155356212
447,-69.31631912804872
448,-70.83964000000002
449,-69.318369221637
450,-69.30453883141023
451,-69.32066995537751
452,-69.32453196370761
453,-69.33054101619506
454,-69.30894604462674
455,-70.83964000000002
456,-69.31677143534819
457,-70.83964000000002
458,-69.297044911994
459,-69.32484155631425
460,-70.83964000000002
461,-69.31831577643963
462,-69.32897062294192
463,-69.32943197326985
464,-69.31370107613542
465,-69.3093300706281
466,-70.83964000000002
467,-70.83964000000002
468,-69.32283047264957
469,-69.30430371034579
470,-70.83964000000002
471,-69.32024618620811
472,-70.83964000000002
473,-69.31876822787815
474,-69.29532636844851
475,-69.31949557539029
476,-69.32035784343034
477,-69.31184738703472
478,-69.32452221494093
479,-70.83964000000002
