,i(1to4),j(1toN),k(1toM),run_number,ART Link Max,ART Link Mid,Base Infectivity,Central: Infmrl Condoms Late,Central: LOW Risk,Central: Trns Condoms Late,Copperbelt: Infmrl Condoms Late,Copperbelt: LOW Risk,Copperbelt: Trns Condoms Late,Eastern: Infmrl Condoms Late,Eastern: LOW Risk,Eastern: Trns Condoms Late,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Luapula: Infmrl Condoms Late,Luapula: LOW Risk,Luapula: Trns Condoms Late,Lusaka: Infmrl Condoms Late,Lusaka: LOW Risk,Lusaka: Trns Condoms Late,Male To Female Old,Male To Female Young,Max Infmrl F LOW,Max Infmrl F MED,Max Infmrl M LOW,Max Infmrl M MED,Max Mrtl F ME,Max Mrtl M ME,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,Muchinga: Infmrl Condoms Late,Muchinga: LOW Risk,Muchinga: Trns Condoms Late,Northern: Infmrl Condoms Late,Northern: LOW Risk,Northern: Trns Condoms Late,Northwestern: Infmrl Condoms Late,Northwestern: LOW Risk,Northwestern: Trns Condoms Late,Pr Ex Infmrl Fem LOW,Pr Ex Infmrl Fem MED,Pr Ex Infmrl Male LOW,Pr Ex Infmrl Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,PreART Link Max,PreART Link Mid,PreART Link Min,Risk Assortivity,Run_Number,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Southern: Infmrl Condoms Late,Southern: LOW Risk,Southern: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Western: Infmrl Condoms Late,Western: LOW Risk,Western: Trns Condoms Late
69,1.0,0.0,17.0,78.0,0.9025836693387317,1996.722235142625,0.0006665560198220876,0.49507584990865133,0.2620965960326141,0.6935525733235126,0.19889432312089014,0.32826526477015666,0.41445534699025366,0.18237052055630937,0.11170208095846348,0.5260776790878005,0.4195256930565946,0.0002816335331953278,1997.4531249155425,0.22520803997503472,0.5267037639030385,0.257757380244199,0.6897400355661218,0.5157781450018543,0.3714993464613212,0.19737096843571394,1.6901704642975515,1.912929157188151,1.236668552129159,2.7800404231809317,1.2381567434166023,2.750455424447514,1.8656739709139443,1.864438350338071,1.8511087633499108,2.2329286705925075,1.8689970405715355,2.309888490402244,0.2505032228665042,2001.0152759259752,1.1112178693027106,0.00016131393883423177,0.18902872642595966,0.10523234104156806,0.4521742125239987,0.5026603953900854,0.45933820016117155,0.5934221780581426,0.49984546408147024,0.30405823418030486,0.6649401814862761,0.27907553621130343,0.4022172127814625,0.2369127710444004,0.3926302934039806,0.06523923721933948,0.348281475122827,0.15155454734517476,0.2643765238568917,0.9561276637141063,2006.0360727345906,0.8086959272338239,0.1470132211979646,8774.998326922761,0.23355918186394775,18.744850360404925,0.18457022681962643,16.797612090038864,0.5446085832707602,0.35739711398241825,0.7408094971958219,0.26325004041971534,2003.382188103761,2.717452770489359,0.0014018565139618576,0.06409055824516009,0.25251865079782654,0.6282073119922391
70,2.0,0.0,17.0,78.0,0.8921992757301551,1997.1504470324487,0.0006580500000072615,0.5109258509146021,0.2541843687831107,0.6841797301890757,0.2274637568308729,0.3339836491140134,0.4255608231218022,0.17022366344202372,0.12594175794248497,0.5075333568077693,0.4425568467255191,0.00032670788209256845,1997.8250592256002,0.3331124358165667,0.5328183009140335,0.23337215625943725,0.6743760091513359,0.5311769694240748,0.38061672989117057,0.17644587331507391,1.75335329232661,2.085423618468509,1.2191347811184337,2.7081995580925144,1.220622972405877,2.7172789674359312,1.8292922840041395,1.8280566634282662,1.8333507883266558,2.187620860900809,1.8305436189947906,2.2117781875939424,0.24544707714034825,2000.356965053148,1.151995875005513,0.0001519408680168465,0.20615445597271062,0.09268500580114868,0.4846325342464714,0.487970646449053,0.4489901993867876,0.6075029411751104,0.4889739651770652,0.2911537907273362,0.654243188182347,0.30056573182244495,0.39297478623851134,0.2654711453435126,0.4109315014909864,0.06013899821935254,0.3301863754840573,0.17168553570294015,0.29640140583699126,0.9633395162018358,2006.5371941533144,0.8368985413817556,0.15940570477853744,4607.0,0.22589191718716606,18.661830907578317,0.1671342881528871,16.574246869940236,0.5271138067212577,0.37408332259427707,0.7309548093994096,0.29440210778614856,2003.6490198979127,2.6795319432585725,0.0013502689353498637,0.08542565052202807,0.2780598181678455,0.6407113115583469
71,3.0,0.0,17.0,78.0,0.8861482011387317,1997.0352162426252,0.0006530934698220876,0.5066606537586513,0.24957384658261406,0.6787180946735126,0.21977579092089014,0.3373158003701567,0.4320320786402536,0.16314558635630938,0.12210989510846348,0.49672742228780037,0.43635921865659466,0.00031457848319532775,1998.0417885155425,0.3040756223750347,0.5363812937030386,0.23993416139419899,0.6654232601161217,0.5270331828018543,0.3859295068613212,0.16425264218571395,1.7901704642975513,2.0390057737381513,1.208917703429159,2.7275317621309316,1.2104058947166023,2.697946763397514,1.8390825084639442,1.837846887888071,1.8230030650499107,2.1612196143425075,1.8408913422715356,2.238179434152244,0.24250081796650425,2000.5341149259752,1.1757575662027104,0.00015446313883423176,0.21613376442595966,0.09606146354156805,0.47589807792399874,0.47941080464008545,0.45177482151117154,0.6157079217581426,0.48263905018147024,0.2836342616303048,0.6480099590862761,0.2947827718613034,0.3875891455814625,0.2577861554944004,0.4060066904039806,0.05716704551933948,0.31964220682282696,0.16626833514517475,0.2877835871068917,0.9675419240641062,2006.4023435845904,0.8293092857338239,0.16662691049796458,5728.598326922761,0.22142413676394776,18.613454765404924,0.17182625731962642,16.634353913538863,0.5318216090207603,0.36959310398241824,0.7252123988958218,0.2860191613697154,2003.5772161037612,2.6574351542893586,0.0013202084139618574,0.0796844284951601,0.27118675144782656,0.6479974985922391
72,0.0,0.0,18.0,78.0,0.8921992757301551,1997.1504470324487,0.0006580500000072615,0.5109258509146021,0.2541843687831107,0.6841797301890757,0.2274637568308729,0.3339836491140134,0.4255608231218022,0.17022366344202372,0.12594175794248497,0.5075333568077693,0.4425568467255191,0.00032670788209256845,1997.8250592256002,0.3331124358165667,0.5328183009140335,0.23337215625943725,0.6743760091513359,0.5311769694240748,0.38061672989117057,0.17644587331507391,1.75335329232661,2.085423618468509,1.2191347811184337,2.7081995580925144,1.220622972405877,2.7172789674359312,1.8292922840041395,1.8280566634282662,1.8333507883266558,2.187620860900809,1.8305436189947906,2.2117781875939424,0.24544707714034825,2000.356965053148,1.151995875005513,0.0001519408680168465,0.20615445597271062,0.09268500580114868,0.4846325342464714,0.487970646449053,0.4489901993867876,0.6075029411751104,0.4889739651770652,0.2911537907273362,0.654243188182347,0.30056573182244495,0.39297478623851134,0.2654711453435126,0.4109315014909864,0.06013899821935254,0.3301863754840573,0.17168553570294015,0.29640140583699126,0.9633395162018358,2006.5371941533144,0.8368985413817556,0.15940570477853744,4607.0,0.22589191718716606,18.661830907578317,0.1671342881528871,16.574246869940236,0.5271138067212577,0.37408332259427707,0.7309548093994096,0.29440210778614856,2003.6490198979127,2.6795319432585725,0.0013502689353498637,0.08542565052202807,0.2780598181678455,0.6407113115583469
73,1.0,0.0,18.0,78.0,0.9008971990628766,1997.3160818400042,0.0006509253944689216,0.517056721936087,0.24755712133840574,0.6920303832041564,0.21641293650808519,0.3291939550322308,0.4162589241755028,0.1600495082726435,0.12043376946072615,0.49200071238684034,0.4514654286598143,0.0003441428979870558,1997.5135286504283,0.2913743984935844,0.5379398107625042,0.22393981218422465,0.6872448514617182,0.5371333227630859,0.3882534109586483,0.1589191038233137,1.8062749567834913,2.1521454624376886,1.204448570085483,2.7359880155041965,1.235309183438828,2.7450674248476132,1.843364928536106,1.8421293079602328,1.8184767849790664,2.1496712347669877,1.8156696156472012,2.1738285614601214,0.24121207127068922,2000.6116034630654,1.117840393170607,0.0001483153106282345,0.22049889323398078,0.08783162478284706,0.47207746980328125,0.4756665760447399,0.452992865257544,0.6192969276777449,0.49807988580628537,0.28034508450565965,0.6452834326920152,0.29225320127630033,0.38523336959840027,0.2544246028640888,0.40385248955422604,0.06441093642514276,0.34534275295668926,0.1794723171113537,0.28401399836461627,0.9572988996391739,2006.7310307835548,0.8259896089630916,0.14902581393957623,6219.20558601443,0.23231398503667927,18.731367643475338,0.17387860893016438,16.66064581430599,0.5338808863280305,0.3805376434992719,0.7392090534267455,0.306451905575089,2003.5458078341558,2.7112942647189553,0.0013070594018324447,0.09367818621157449,0.2681803485813796,0.6302380154105043
74,2.0,0.0,18.0,78.0,0.8999368205974337,1996.6718311248933,0.0006517120555456014,0.49321017604311723,0.27333436567781566,0.6614945985239951,0.2176331093536606,0.329722807595796,0.41728599041810166,0.16117288441140393,0.12104193227424377,0.49371574442869826,0.4168147391912239,0.0002763279161980812,1998.7252534007719,0.453718055539549,0.5180192612655627,0.26062771918464983,0.6371903913909536,0.5364756538850637,0.35854988842369273,0.2270909690568341,1.6004316278697288,1.892625157949329,1.2615718408513845,2.6279024396308324,1.2336876100729262,2.636981848974249,1.8418111019221728,1.8405754813462996,1.8763304899742452,2.2972795432846302,1.87352332064238,2.178018757477764,0.2576844879100073,2000.5834876432307,1.1216116599404193,0.00014871562540545854,0.1647049807114405,0.08836750931945028,0.5209114640896616,0.4770251261033661,0.4374241548660312,0.6179946983724758,0.49707445844784504,0.2815385243990127,0.6801331660726787,0.3245854980185896,0.38608813567862243,0.2556443033729365,0.4046341164277467,0.047794868313562326,0.2863907297114253,0.14918496649452662,0.28538175005936617,0.9579658724144976,2005.9770866730742,0.8684208323004197,0.1893992849174987,6041.1944139855705,0.23160489443765286,18.460898576681295,0.17313393687560985,16.324589749074484,0.507559752864485,0.3798249916892823,0.7382976636720737,0.3051214309472081,2003.5572039616698,2.5877520055981895,0.0014751265688672827,0.09276698508248163,0.30660738840431134,0.6313944211061896
75,3.0,0.0,18.0,78.0,0.9173326672628765,1997.0031007400041,0.0006374628444689216,0.5054719180860869,0.2600798707884057,0.6771959045541565,0.19553146870808522,0.3201434194322308,0.39868219252550274,0.14082457407264354,0.11002595531072618,0.46265045558684037,0.43463190305981425,0.00031119794798705575,1998.1021922504283,0.37024198089358434,0.5282622809625042,0.24176303103422464,0.6629280760117182,0.5483883605630859,0.3738232505586483,0.1920374300733137,1.7062749567834912,2.0260688458876888,1.2321994187854828,2.6834793544541964,1.263060032138828,2.692558763797613,1.869956390986106,1.8687207704102329,1.8465824832790665,2.221380291016988,1.8437753139472013,2.1021195052101214,0.24921447617068926,2001.0927644630654,1.053300696270607,0.0001414645106282345,0.1933938552339808,0.07866074728284705,0.4958013352032813,0.4524169852947399,0.445429486607544,0.6415826713777449,0.5152862997062855,0.2599211119556597,0.6622136550920152,0.3079604369263003,0.3706053023984002,0.2335512184140888,0.39047609255422605,0.05633874472514277,0.3167034846566893,0.1647585293113537,0.2606069351146163,0.9458846392891739,2006.3647599335548,0.8466029674630915,0.16863950323957622,9265.60558601443,0.2444490301366793,18.59997204847534,0.1866225784301644,16.49738763780599,0.5210939120780306,0.3927336334992719,0.7548061517267455,0.32922102652508906,2003.3507798341557,2.651276648518955,0.0013887075018324448,0.10927205646157451,0.28684844923137964,0.6104478288105042
76,0.0,0.0,19.0,78.0,0.8677078113452076,1997.616838702618,0.0006379886570723779,0.5050194454213319,0.24779976036849982,0.6917429524345831,0.2585804684879907,0.32049691009235903,0.4345221577905196,0.180025318993286,0.1104324577827318,0.4637968011855654,0.4174722134380109,0.0003435045612746256,1996.9478567377444,0.3733223459678116,0.5377523003077311,0.20681272245578686,0.6867736930444903,0.5254386921127258,0.3591134934025574,0.15956079984955182,1.6043373708638582,2.0211446172695515,1.2604879640224729,2.734970615081104,1.261976155309916,2.795525232547342,1.8689177968044286,1.841614075527977,1.84768021962137,2.2944787718439894,1.8448730502895048,2.248338389150762,0.23352221973943288,2001.0739715510174,1.0558214509607111,0.0001417320852692763,0.24654527811123966,0.0790189381883035,0.5199848708788644,0.49982423605662185,0.43771956099777304,0.5742936348457282,0.4977464967532852,0.2607188198326542,0.6628749060672938,0.2771594498822716,0.4147729353687819,0.25482904262214284,0.3909985402429205,0.06425453077535777,0.28750930592662255,0.19361142217518412,0.3312816568263479,0.9463304509631257,2007.0829960354913,0.8474080722685602,0.18863322462177362,6160.17896855873,0.21970497626285157,18.7288217409276,0.18612483173424416,16.657482546865474,0.5080591792154154,0.355909355714272,0.7230027725526058,0.26047249239353754,2003.3583971266023,2.64893251467898,0.0012286002667780348,0.10866299996677148,0.28757757726465405,0.611220782637159
77,1.0,0.0,19.0,78.0,0.8838198037151026,1997.3100175622794,0.0006511862429421452,0.49366264870787224,0.23552347829772152,0.7062854652435684,0.23810998077375514,0.3293693169356678,0.45175295175308494,0.19887187629076142,0.12063542980223814,0.4925693988299733,0.4339744288130273,0.0003758011029105113,1997.524934513456,0.4506376904653217,0.5472393611203359,0.2242851523630876,0.7106118761581817,0.5144051711354237,0.37325964557978364,0.12709429428059602,1.7023692137893618,1.8975493865674662,1.2332832956143946,2.786445823203925,1.234771486901838,2.7440500244245207,1.8428496961038503,1.8676821762285554,1.8752327536319418,2.2241810624576286,1.8724255843000766,2.318636098537123,0.24136712474126365,2000.6022805552786,1.1190909052503153,0.00014844805076441673,0.2199737098341816,0.08800931841399384,0.4967279284140784,0.5226162383414843,0.4451340804758021,0.5961407601044925,0.5146142614008452,0.2807408165220182,0.6794719150974001,0.2925575424626183,0.40043277150824086,0.2343664791648824,0.40411166873905224,0.07216784906334732,0.3155849084414921,0.1791872248306962,0.3083352813476346,0.9575200607405457,2006.7239339711375,0.867615727494951,0.16940556353530128,9146.621031441271,0.20780876791148056,18.85763126422903,0.17363168357153008,16.817527546014997,0.5205944857271,0.36786530947428214,0.7077126496462134,0.2827934812787595,2003.5495866692231,2.5900961394381645,0.0013086414039216927,0.09337604157728464,0.30587826037103694,0.6306214672795349
78,2.0,0.0,19.0,78.0,0.8921992757301551,1997.1504470324487,0.0006580500000072615,0.5109258509146021,0.2541843687831107,0.6841797301890757,0.2274637568308729,0.3339836491140134,0.4255608231218022,0.17022366344202372,0.12594175794248497,0.5075333568077693,0.4425568467255191,0.00032670788209256845,1997.8250592256002,0.3331124358165667,0.5328183009140335,0.23337215625943725,0.6743760091513359,0.5311769694240748,0.38061672989117057,0.17644587331507391,1.75335329232661,2.085423618468509,1.2191347811184337,2.7081995580925144,1.220622972405877,2.7172789674359312,1.8292922840041395,1.8280566634282662,1.8333507883266558,2.187620860900809,1.8305436189947906,2.2117781875939424,0.24544707714034825,2000.356965053148,1.151995875005513,0.0001519408680168465,0.20615445597271062,0.09268500580114868,0.4846325342464714,0.487970646449053,0.4489901993867876,0.6075029411751104,0.4889739651770652,0.2911537907273362,0.654243188182347,0.30056573182244495,0.39297478623851134,0.2654711453435126,0.4109315014909864,0.06013899821935254,0.3301863754840573,0.17168553570294015,0.29640140583699126,0.9633395162018358,2006.5371941533144,0.8368985413817556,0.15940570477853744,4607.0,0.22589191718716606,18.661830907578317,0.1671342881528871,16.574246869940236,0.5271138067212577,0.37408332259427707,0.7309548093994096,0.29440210778614856,2003.6490198979127,2.6795319432585725,0.0013502689353498637,0.08542565052202807,0.2780598181678455,0.6407113115583469
79,3.0,0.0,19.0,78.0,0.9002552719151027,1996.9970364622795,0.0006646487929421452,0.5052474525578723,0.2480462277477215,0.6914509865935684,0.21722851297375512,0.33841985253566775,0.4341762201030849,0.17964694209076143,0.13104324395223813,0.5219196556299732,0.4508079544130273,0.0003428561529105113,1998.113598113456,0.37177010806532174,0.5375618313203359,0.2421083712130876,0.6862951007081816,0.5256602089354238,0.38768980597978364,0.16021262053059598,1.8023692137893619,2.0236260031174664,1.2055324469143947,2.733937162153925,1.207020638201838,2.6915413633745207,1.8162582336538504,1.8410907137785553,1.8471270553319417,2.1524720062076286,1.8443198860000765,2.246927042287123,0.24936952964126366,2000.1211195552787,1.1836306021503151,0.0001552988507644167,0.1928686718341816,0.09718019591399385,0.4730040630140785,0.4993666475914842,0.4526974591258021,0.6184265038044925,0.4974078475008452,0.30116478907201816,0.6625416926974002,0.3082647781126183,0.3858047043082408,0.25523986361488243,0.4174880657390523,0.06409565736334731,0.3442241767414921,0.16447343703069622,0.2849282180976346,0.9689343210905458,2006.3576631211374,0.8470023689949511,0.14979187423530127,6100.2210314412705,0.21994381301148055,18.72623566922903,0.16088771407153007,16.654269369514996,0.5333814599771001,0.38006129947428213,0.7233097479462134,0.3055626022287595,2003.744614669223,2.6501137556381646,0.0013902895039216926,0.07778217132728465,0.2872101597210369,0.6504116538795349
80,0.0,0.0,20.0,78.0,0.8843221775470431,1997.3004508427543,0.0006645022547805728,0.5164781501401602,0.26018620126757636,0.6912895151613913,0.21745580512140514,0.32964595963273957,0.4339848995923018,0.16100964578128743,0.12095355967922324,0.49346653183510725,0.4344889698445228,0.00034249755127812405,1998.1071905842932,0.29531322727138615,0.5374564926270382,0.24191436772016972,0.6860304156693284,0.5257827186046647,0.38753273550084677,0.16057310934163332,1.7054258582720565,2.0249983312132955,1.2058345114081623,2.6830335041948468,1.2073227026956057,2.6921129135382635,1.8165476783742744,1.8153120577984012,1.84682112834496,2.1532525502554476,1.8440139590130948,2.1774098769485812,0.24161172980912243,2000.1263569321768,1.182928095676269,0.00014865745536463718,0.21914520518562225,0.09708037206718503,0.4732622943016954,0.47682771417439324,0.44536526607201266,0.5968219560597261,0.48072737250198927,0.2813651047521149,0.6623574093583962,0.308093806830392,0.38596392897777565,0.25546706777628553,0.4045205376399362,0.06400779257312718,0.34391244191224646,0.17873747664771206,0.28518300103373995,0.9688100783038971,2006.3616499332197,0.8467779951832717,0.15000536677361495,6067.061351037913,0.22007590144937328,18.598856370434103,0.173242145730932,16.49600141505953,0.5209853380700162,0.379928547658827,0.7234795203972533,0.28348945235803585,2003.5555479818247,2.7082968466839423,0.0013111370960655678,0.09289939240264944,0.2870069597961119,0.6312263829263589
81,1.0,0.0,20.0,78.0,0.8921992757301551,1997.1504470324487,0.0006580500000072615,0.5109258509146021,0.2541843687831107,0.6841797301890757,0.2274637568308729,0.3339836491140134,0.4255608231218022,0.17022366344202372,0.12594175794248497,0.5075333568077693,0.4425568467255191,0.00032670788209256845,1997.8250592256002,0.3331124358165667,0.5328183009140335,0.23337215625943725,0.6743760091513359,0.5311769694240748,0.38061672989117057,0.17644587331507391,1.75335329232661,2.085423618468509,1.2191347811184337,2.7081995580925144,1.220622972405877,2.7172789674359312,1.8292922840041395,1.8280566634282662,1.8333507883266558,2.187620860900809,1.8305436189947906,2.2117781875939424,0.24544707714034825,2000.356965053148,1.151995875005513,0.0001519408680168465,0.20615445597271062,0.09268500580114868,0.4846325342464714,0.487970646449053,0.4489901993867876,0.6075029411751104,0.4889739651770652,0.2911537907273362,0.654243188182347,0.30056573182244495,0.39297478623851134,0.2654711453435126,0.4109315014909864,0.06013899821935254,0.3301863754840573,0.17168553570294015,0.29640140583699126,0.9633395162018358,2006.5371941533144,0.8368985413817556,0.15940570477853744,4607.0,0.22589191718716606,18.661830907578317,0.1671342881528871,16.574246869940236,0.5271138067212577,0.37408332259427707,0.7309548093994096,0.29440210778614856,2003.6490198979127,2.6795319432585725,0.0013502689353498637,0.08542565052202807,0.2780598181678455,0.6407113115583469
82,2.0,0.0,20.0,78.0,0.9007576457470431,1996.9874697427545,0.0006779648047805728,0.5280629539901602,0.24766345181757637,0.7061239938113912,0.23833727292140514,0.32059542403273955,0.45156163124230175,0.18023457998128745,0.13136137382922325,0.4641162750351073,0.4176554442445227,0.000375442501278124,1997.5185269842934,0.3741808096713861,0.5277789628270382,0.2597375865701697,0.7103471911193284,0.5145276808046647,0.4019628959008468,0.19369143559163332,1.8054258582720566,2.1510749477632958,1.2335853601081623,2.6305248431448467,1.2350735513956057,2.6396042524882635,1.8431391408242743,1.841903520248401,1.81871543004496,2.224961606505448,1.8721196573130947,2.2491189331985812,0.24961413470912244,2000.607517932177,1.1183883987762693,0.00014180665536463717,0.19204016718562228,0.10625124956718504,0.4969861597016954,0.45357812342439324,0.43780188742201265,0.6191076997597261,0.49793378640198926,0.3017890773021149,0.6454271869583961,0.323801042480392,0.40059199617777563,0.27634045222628556,0.3911441406399362,0.07207998427312717,0.3725517102122464,0.16402368884771207,0.2617759377837399,0.957395817953897,2005.9953790832196,0.8673913536832717,0.13039167747361496,9113.461351037913,0.20794085634937326,18.730251965434103,0.185986115230932,16.332743238559534,0.5081983638200163,0.36773255765882695,0.7390766186972533,0.30625857330803585,2003.7505759818248,2.648279230483942,0.001392785196065568,0.10849326265264943,0.30567506044611187,0.6114361963263589
83,3.0,0.0,20.0,78.0,0.9165118421132672,1996.687462122143,0.0006650602952339503,0.516958355539044,0.23565978684864497,0.6919044238667602,0.25835317634034066,0.32927080299528727,0.4347134783013027,0.19866261530276,0.14133777035574668,0.4922499249804314,0.43379119800651544,0.0003438631629070129,1996.954264266907,0.4497792267617472,0.5185025794010287,0.24265316364870476,0.6870383780833433,0.5253161824434848,0.38813088468149426,0.2254369635385145,1.9012807263811633,2.271925522273722,1.260185899528705,2.680856950940182,1.2616740908161483,2.689936360283599,1.8686283520840046,1.8673927315081313,1.7917747500083516,2.2936982277961704,1.8451789772764864,2.3178555544893036,0.2572848293715741,2001.0687341741193,1.056523957434757,0.00014837348066905587,0.16605866875979902,0.0974605170351123,0.5197266395912474,0.47586398797371277,0.4450517540515625,0.6404696699904946,0.5144269717521412,0.32136644925255753,0.6291987446062977,0.3087448924644979,0.41461371069924713,0.29634860736073976,0.40396606834203663,0.06434239556557791,0.3450995773558682,0.14991980695816826,0.2842127473902426,0.9464546937497744,2006.3464675234093,0.8476324460802394,0.14919235348345994,6193.338648962088,0.21957288782495887,18.856201039722528,0.17377040007484224,16.48923414832094,0.5204553011224992,0.35604210752972715,0.7540271967015659,0.3280838841642613,2003.9375198140006,2.5907494236332025,0.0014710488746341593,0.09354577889140671,0.28778077718957906,0.630406053590335
84,0.0,0.0,21.0,78.0,0.8921992757301551,1997.1504470324487,0.0006580500000072615,0.5109258509146021,0.2541843687831107,0.6841797301890757,0.2274637568308729,0.3339836491140134,0.4255608231218022,0.17022366344202372,0.12594175794248497,0.5075333568077693,0.4425568467255191,0.00032670788209256845,1997.8250592256002,0.3331124358165667,0.5328183009140335,0.23337215625943725,0.6743760091513359,0.5311769694240748,0.38061672989117057,0.17644587331507391,1.75335329232661,2.085423618468509,1.2191347811184337,2.7081995580925144,1.220622972405877,2.7172789674359312,1.8292922840041395,1.8280566634282662,1.8333507883266558,2.187620860900809,1.8305436189947906,2.2117781875939424,0.24544707714034825,2000.356965053148,1.151995875005513,0.0001519408680168465,0.20615445597271062,0.09268500580114868,0.4846325342464714,0.487970646449053,0.4489901993867876,0.6075029411751104,0.4889739651770652,0.2911537907273362,0.654243188182347,0.30056573182244495,0.39297478623851134,0.2654711453435126,0.4109315014909864,0.06013899821935254,0.3301863754840573,0.17168553570294015,0.29640140583699126,0.9633395162018358,2006.5371941533144,0.8368985413817556,0.15940570477853744,4607.0,0.22589191718716606,18.661830907578317,0.1671342881528871,16.574246869940236,0.5271138067212577,0.37408332259427707,0.7309548093994096,0.29440210778614856,2003.6490198979127,2.6795319432585725,0.0013502689353498637,0.08542565052202807,0.2780598181678455,0.6407113115583469
85,1.0,0.0,21.0,78.0,0.898452155796086,1997.2695208098055,0.0006529281677900572,0.5065184079272838,0.258948653527159,0.6898235131778111,0.23540811911889073,0.3374269287912688,0.41887374894654383,0.1629095299859405,0.1219821011297604,0.5186996730599994,0.43615252557185846,0.0003141739634587149,1997.6011019373022,0.3031072343926658,0.5365001207707913,0.24015300658275734,0.6651246827742132,0.5268949860546617,0.3751267699329051,0.16384599362161809,1.791398329984441,2.1333895147126753,1.2296926019567165,2.688222618222419,1.2311807932441599,2.7372559073060265,1.83940901590701,1.8381733953311366,1.8226579648244243,2.1603391234464215,1.841236442497022,2.23905992504833,0.24849159509808538,2000.1739071695033,1.1765500269953681,0.00015454725745670921,0.21646657788698,0.08919594200272013,0.47560678072114826,0.4791253308929239,0.45186768964238444,0.6159815607581031,0.49552015182488246,0.29892409877520876,0.6478020786947124,0.2945899081043982,0.3985400399133642,0.27341243231797896,0.41602055676689736,0.06321006659142984,0.3192905550743951,0.17728340181234348,0.30530663186504603,0.9676820758503561,2006.6765420361266,0.8290561813778868,0.15194366929826247,5766.004027208163,0.22127513470907628,18.7118204111768,0.16228584015750963,16.51213523521132,0.5319786158899674,0.3787232915825224,0.7250208874776457,0.3030646284259331,2003.5748214218693,2.65669821857395,0.0013192058849579602,0.09135834433095387,0.28516210409013976,0.648240495502872
86,2.0,0.0,21.0,78.0,0.9023818638642243,1996.7183921550918,0.0006766343822244659,0.5269180977519204,0.2619428334890624,0.6933704258503404,0.24040086234285507,0.321489833836758,0.41467116564706064,0.15831286269810693,0.11949360060520953,0.46701678375553923,0.4321276422791797,0.00030629685072642204,1998.637680113898,0.28425005484046756,0.5194589512572757,0.24441452478611708,0.7079441109784586,0.5467139905934879,0.37167652944943597,0.2221640792585297,1.8153082546687789,1.9113811056743422,1.236327808980151,2.6756678369126097,1.1823143028675944,2.644793366515836,1.845767014551269,1.8445313939753958,1.8159379135288871,2.143193542105197,1.7917450971925593,2.1127873938895547,0.23440015428261116,2000.058861936793,1.1919814199156582,0.00015618527857698384,0.16873729605844126,0.10534494709957723,0.46993442237179456,0.4735663712551821,0.4385493304811907,0.5767385778921177,0.499634192429248,0.26295951012946367,0.6437540752699815,0.32224879119049166,0.3727814653636585,0.2784032428190463,0.4192188432150754,0.06514012154727523,0.31244292759371955,0.1808014573935368,0.2640891165589364,0.9475826962033154,2006.7641171205023,0.8241275428856243,0.14725405095881242,6494.395972791837,0.21837365456525581,18.743236998979835,0.1847267056482646,16.799616681169148,0.5350359718025481,0.35724736360603176,0.7212916330211735,0.262970466196364,2003.528190373956,2.6423480517431948,0.0014629800857417672,0.06389908646310227,0.2896256328955512,0.652972314213822
87,3.0,0.0,21.0,78.0,0.9148876239960859,1996.9565397098056,0.0006663907177900572,0.5181032117772837,0.271471402977159,0.7046579918278111,0.25628958691889075,0.32837639319126877,0.4012970172965439,0.1436845957859405,0.1115742869797604,0.4893494162599994,0.4193189999718585,0.00028122901345871486,1998.1897655373023,0.22423965199266582,0.5268225909707913,0.25797622543275733,0.6894414582242132,0.5381500238546617,0.3606966095329051,0.19696431987161808,1.8913983299844408,2.0073128981626756,1.2574434506567165,2.635713957172419,1.2034299445441596,2.6847472462560265,1.86600047835701,1.8647648577811367,1.7945522665244245,2.0886300671964215,1.813130744197022,2.16735086879833,0.24048919019808537,1999.6927461695034,1.2410897238953682,0.0001613980574567092,0.18936153988698004,0.09836681950272014,0.4518829153211483,0.4558757401429239,0.44430431099238443,0.593695817058103,0.5127265657248825,0.2785001262252088,0.6308718562947124,0.3102971437543982,0.3839119727133642,0.294285816767979,0.42939695376689735,0.07128225829142985,0.2906512867743951,0.19199718961234352,0.28189956861504606,0.9562678155003561,2007.0428128861265,0.8084428228778868,0.1323299799982625,8812.404027208164,0.2091400896090763,18.8432160061768,0.17502980965750964,16.675393411711322,0.5447655901399674,0.36652730158252234,0.7094237891776457,0.2802955074759331,2003.3797934218694,2.59668060237395,0.0014008539849579603,0.07576447408095387,0.3038302047401398,0.668030682102872
